學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,國家,中文名稱,英文名稱,小計,男,女
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),德國,曼漢姆大學,Universität Mannheim,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),荷蘭,萊頓大學,Leiden University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),新加坡,新加坡國立大學,National University of Singapore,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),新加坡,新加坡管理大學,Singapore Management University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),芬蘭,赫爾辛基大學,University of Helsinki,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),瑞典,優密歐大學,Umeå University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),中國大陸,蘭州大學,Lanzhou University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,520114,資訊工程學系,學士班(日間),中國大陸,北京大學,Peking University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,620303,園藝暨景觀學系,學士班(日間),日本,國際教養大學,Akita International University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,620303,園藝暨景觀學系,學士班(日間),南韓,梨花女子大學,Ewha Womans University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620303,園藝暨景觀學系,學士班(日間),美國,奧克拉荷瑪大學,The University of Oklahoma,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),德國,柏林自由大學,Freie Universität Berlin,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,310101,經濟學系,學士班(日間),德國,柏林洪堡大學,Humboldt-Universität zu Berlin,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,520114,資訊工程學系,學士班(日間),日本,東京工業大學,Tokyo Institute of Technology,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,520114,資訊工程學系,學士班(日間),日本,長崎大學,Nagasaki University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,520114,資訊工程學系,學士班(日間),西班牙,馬德里技術大學,Universidad Politécnica de Madrid,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,520114,資訊工程學系,學士班(日間),加拿大,滑鐵盧大學,University of Waterloo,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,480109,資訊管理學系,學士班(日間),瑞典,林雪平大學,Linköping University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,480109,資訊管理學系,學士班(日間),丹麥,哥本哈根大學,University of Copenhagen,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,480109,資訊管理學系,學士班(日間),丹麥,哥本哈根大學,University of Copenhagen,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,480109,資訊管理學系,學士班(日間),新加坡,新加坡管理大學,Singapore Management University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,480109,資訊管理學系,學士班(日間),澳大利亞,新南威爾斯大學,University of New South Wales,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620801,農業化學系,學士班(日間),美國,伊利諾大學香檳校區,University of Illinois at Urbana-Champaign (UIUC),1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620501,農業經濟學系,學士班(日間),日本,京都大學,Kyoto University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620501,農業經濟學系,學士班(日間),日本,東北大學,Tohoku University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,620501,農業經濟學系,學士班(日間),中國大陸,復旦大學,Fudan University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620102,農藝學系,學士班(日間),法國,里爾天主教大學,Université Catholique de Lille,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620102,農藝學系,學士班(日間),美國,普渡大學,Purdue University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,620102,農藝學系,學士班(日間),美國,德州農工大學,Texas A&M University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,520101,電機工程學系,學士班(日間),法國,巴黎高等礦業學院,MINES ParisTech,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,520101,電機工程學系,學士班(日間),瑞典,隆德大學,Lund University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,520101,電機工程學系,學士班(日間),加拿大,滑鐵盧大學,University of Waterloo,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,520101,電機工程學系,學士班(日間),德國,慕尼黑大學,Ludwig-Maximilians-Universität München,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,320602,圖書資訊學系,學士班(日間),南韓,韓信大學,Hanshin University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,460101,數學系,學士班(日間),法國,巴黎第十三大學,Université Paris 13,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,520201,機械工程學系,學士班(日間),德國,魯耳波洪大學,Ruhr – Universität Bochum,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),日本,九州大學,Kyushu University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),法國,巴黎西大學農泰爾拉德芳斯,Université Paris Ouest Nanterre La Défense,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),中國大陸,北京大學,Peking University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),法國,尚慕蘭里昂第三大學,Université Jean Moulin - Lyon 3,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),俄羅斯,國立烏拉爾聯邦大學,Ural Federal University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,220901,歷史學系,學士班(日間),中國大陸,蘭州大學,Lanzhou University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,大阪大學,Osaka University,2,1,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,大阪市立大學,Osaka City University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,匹玆堡大學,University of Pittsburgh,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,天普大學,Temple University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,加州大學聖地牙哥分校,University of California San Diego,4,4,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,加州大學舊金山分校,UC San Francisco,2,1,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,名古屋大學,Nagoya University,3,3,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,西北大學,Northwestern University,3,3,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),法國,里爾天主教大學,Université Catholique de Lille,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,京都大學,Kyoto University,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,東京大學,Tokyo University,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,東京慈惠會醫科大學,The Jikei University School of Medicine,2,0,2
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,波士頓大學,Boston University,4,3,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),荷蘭,阿姆斯特丹大學醫學中心,The Academisch Medisch Centrum Universiteit van Amsterdam,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,南加州大學,University of Southern California,4,3,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,密西根大學,University of Michigan,2,1,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,康乃爾大學,Cornell University,2,1,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,順天堂大學,Juntendo University,3,2,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),紐西蘭,奧克蘭大學,University of Auckland,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),英國,愛丁堡大學,The University of Edinburgh,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),新加坡,新加坡國立大學,National University of Singapore,14,10,4
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),英國,劍橋大學,University of Cambridge,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,德州大學,Texas Health Science Center at Houston,2,2,0
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,德州大學安德森癌症中心,MD Anderson Cancer Center,4,3,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),日本,慶應義塾大學,Keio University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,720101,醫學系,學士班(日間),美國,羅徹斯特大學,University of Rochester,4,2,2
103,2,公立,一般大學,0003,國立臺灣大學,640101,獸醫學系,學士班(日間),法國,里爾天主教大學,Université Catholique de Lille,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720301,藥學系,學士班(日間),美國,南加州大學,University of Southern California,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,720301,藥學系,學士班(日間),德國,斯圖加特大學,Universität Stuttgart,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,720601,護理學系,學士班(日間),香港,香港中文大學,The Chinese University of Hong Kong,2,0,2
103,2,公立,一般大學,0003,國立臺灣大學,720601,護理學系,學士班(日間),日本,神戶大學,Kobe University,1,1,0
103,2,公立,一般大學,0003,國立臺灣大學,720601,護理學系,學士班(日間),日本,高知大學,Kochi University,5,1,4
103,2,公立,一般大學,0004,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),日本,大阪府立大學,Osaka Prefecture University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),中國大陸,南開大學,Nankai University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),美國,美國密西根格闌谷州立大學,Grand Valley State University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),南韓,蔚山大學,University of Ulsan,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),澳門,澳門大學,University of Macau,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140301,工業教育學系,學士班(日間),日本,日本愛知大學,Aichi University,1,1,0
103,2,公立,一般大學,0004,國立臺灣師範大學,140301,工業教育學系,學士班(日間),挪威,挪威奧斯陸大學,University of Oslo,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,210501,戲劇學系,學士班(日間),南韓,高麗大學,Korea University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,210501,戲劇學系,學士班(日間),俄羅斯,聖彼得堡國立大學,Saint Petersburg State University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140201,公民教育與活動領導學系,學士班(日間),日本,日本宇都宮大學,Utsunomiya University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140201,公民教育與活動領導學系,學士班(日間),中國大陸,北京師範大學,Beijing Normal University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,140201,公民教育與活動領導學系,學士班(日間),中國大陸,武漢大學,Wuhan University,1,1,0
103,2,公立,一般大學,0004,國立臺灣師範大學,140201,公民教育與活動領導學系,學士班(日間),南韓,韓國東國大學,Dongguk University,1,1,0
103,2,公立,一般大學,0004,國立臺灣師範大學,420103,生命科學系,學士班(日間),美國,美國內華達大學-里諾校區,University of Nevada-Reno,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,340301,企業管理學士學位學程,學士班(日間),南韓,延世大學,Yonsei University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,340301,企業管理學士學位學程,學士班(日間),荷蘭,荷蘭萊頓大學,Leiden University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,340301,企業管理學士學位學程,學士班(日間),南韓,韓國淑明女子大學,Sookmyung Womens University,1,0,1
103,2,公立,一般大學,0004,國立臺灣師範大學,340301,企業管理學士學位學程,學士班(日間),日本,關西大學,Kansai University,1,0,1
103,2,公立,一般大學,0003,國立臺灣大學,520201,機械工程學系,學士班(日間),日本,東京工業大學,Tokyo Institute of Technology,1,1,0
